0.076327935	0.09270472	0.020842426	-0.05412709	-0.042926647	0.019780917	0.027969105	0.037504714	0.016458556	0.050052084	0.0762164	0.061351545	-0.04045362	-0.16038008	-0.11489265	0.062229566
-0.017717674	0.07515711	0.03342059	0.001987706	-0.030449716	-0.010841381	-0.08213272	-0.01682526	-0.0038130921	-0.027409706	0.027144574	0.074043274	0.05808828	-0.06731648	-0.113954306	0.07797854
-0.024286192	-0.06665706	0.04391965	0.072057314	-0.078163624	-0.05060918	-0.06839147	-0.0053034504	-0.04053882	-0.1139216	-0.057073165	-0.026914332	0.1217742	-0.059628885	0.011093954	-0.007415849
0.013029462	0.04775816	0.017583298	-0.009826891	-0.0142575335	0.010816825	-0.039354414	0.0050159353	-0.052728593	0.015203085	0.036739048	-0.016578589	-0.0112098195	-0.043085363	-0.035377774	0.15361679
0.076500386	0.16978888	0.0032199845	-0.128816	0.053438112	0.09722816	0.02227225	0.062071435	0.022359967	0.058942847	0.05391869	0.10674824	-0.08466883	-0.15434068	-0.111487195	0.25445583
-0.10346211	-0.062299658	0.077322155	0.04185685	-0.08085158	-0.09365202	-0.16745903	-0.06033293	-0.07812017	-0.053666275	-0.09406674	-0.05499656	0.10201909	-0.012599654	0.029143052	0.20126815
-0.002601956	-0.017609634	-0.0007485903	0.0062714424	-0.10078044	-0.04155469	-0.11258979	0.004106098	-0.023192208	-0.012551628	-0.038752552	0.008562626	0.09059346	-0.044616222	-0.08804335	0.09903412
0.036226116	0.045524225	-0.034161713	-0.060707927	0.019581402	-0.00688221	-0.019302664	0.048705265	-0.061194964	0.033610363	-0.011284957	0.030884542	0.049388412	-0.06218563	-0.12631029	0.33129865
0.0024621729	0.037099175	0.059271235	-0.083094686	-0.0077396575	0.011847716	-0.050722655	0.090179905	0.04866538	0.067509964	0.06849259	0.03151234	-0.026162338	-0.10985452	-0.06032651	0.12645836
-0.035685346	-0.0060273996	0.08350599	0.05536367	-0.07867588	-0.12900068	-0.1494099	-0.0228061	-0.090464175	-0.122416474	-0.026345102	-0.010554429	0.13754772	-0.055200838	-0.016433233	0.24817602
0.037503593	0.004832833	-0.0028909454	0.008906055	-0.061035648	-0.0887615	-0.023987165	-0.0077239187	-0.045981705	-0.037611067	-0.02817732	-0.02284336	0.035894763	-0.05337337	-0.05579481	0.3116934
0.07891624	0.020311682	-0.08796219	-0.0434965	0.02324109	0.12191402	-0.011769721	0.036904696	0.010591971	0.056498285	0.06491049	0.08578283	-0.036505803	-0.103511475	-0.07155126	-0.422445
-0.013637429	-0.058116086	0.014174623	0.027926702	-0.069497816	-0.033836797	-0.069347054	-0.019776084	-0.0056582256	-0.096294664	-0.023881331	-0.064298	0.09746994	-0.06412997	0.013845311	-0.03731759
0.004944146	0.020735733	-0.0774572	-0.063768156	-0.0075319465	0.021463564	-0.07439069	-0.027021578	-0.050749257	-0.023459882	-0.049464185	0.05575073	0.0788626	-0.14719099	-0.20121935	0.08567587
0.11258063	0.103762105	-0.09391192	-0.086188175	0.07181492	0.14485464	0.068892375	0.09025867	0.055875108	0.087545596	0.14022489	0.15196192	-0.036129132	-0.19528611	-0.11066049	-0.2675607
-0.041458603	-0.081048444	0.078833364	0.02351524	-0.045502506	-0.1097472	-0.15567693	-0.027834756	-0.10623676	-0.037145235	-0.052655496	-0.0803939	0.039274544	-0.003402107	-0.07708936	0.17876457
-0.044317838	-0.07144269	-0.012673853	0.003504702	-0.029456625	-0.08946032	-0.085463576	-0.02056356	-0.09065696	-0.09666224	-0.08519104	-0.012353056	0.114111245	-0.09277168	-0.060529288	0.24970375
-0.041490816	-0.08680517	0.047444616	0.047086712	-0.058816705	-0.0018400693	-0.07057793	-0.039130628	-0.06455036	-0.07895575	-0.043734856	-0.11176633	0.11242071	-0.018783554	0.02979325	-0.3326671
-0.11321318	-0.0832153	0.03673926	0.0942129	-0.011716719	-0.10128901	-0.07907618	-0.08173035	-0.0950467	-0.033818148	-0.03494738	-0.061458595	0.06693671	0.013294556	0.05118597	0.049440198
0.03732831	0.08237168	0.015244421	-0.0521984	-0.0454055	-0.037477776	-0.054720037	0.07541694	0.016437037	-0.017999912	0.065814696	-0.008601508	0.03747798	-0.07427642	-0.066257745	0.05731092
-0.08540157	-0.056077898	0.057536498	0.053357724	-0.0032355415	-0.0052160723	-0.049838282	-0.036428805	-0.06984174	-0.07674521	-0.072394036	-0.055642664	0.081674784	0.017460503	0.023819363	-0.13297848
0.016793992	0.008643031	-0.005435156	-0.0034309921	-0.011590654	0.06292957	-0.02419483	-0.009567551	-0.030524332	-0.042396232	-0.018913522	-0.015374682	0.0027219576	-0.05239088	-0.09092905	-0.021155626
-0.046325196	-0.044546388	0.031057743	-0.020995706	0.00051817216	-0.088213526	-0.08239771	0.012448654	-0.028993009	-0.019782031	-0.05062119	0.03184793	0.08937929	-0.01706963	-0.023604514	0.19800504
0.10671171	0.08562968	-0.107839115	-0.10393683	0.052729815	0.10157163	0.0016698232	0.048442855	0.029287597	0.087415315	0.09532517	0.10940147	-0.098186575	-0.14009482	-0.20297466	0.061536703
-0.0517563	-0.08851762	0.056046925	0.02784404	-0.07005944	-0.10502268	-0.10006992	-0.064421535	-0.09998603	-0.09776357	-0.073253974	-0.08433432	0.06229241	-0.05147445	-0.04208178	0.31850776
-0.070690386	-0.0007207538	-0.013466797	0.012008911	-0.04189285	-0.009928068	-0.12717533	-0.06694737	-0.04211998	-0.08755542	-0.0376901	0.01415643	0.039809536	-0.05303866	0.016510062	-0.08061217
-0.029787779	0.0005142003	0.034765083	0.0009501729	0.01857236	0.0024095606	-0.119754285	-0.06620899	-0.024092108	-0.11172659	-0.03743522	0.02680943	0.047673594	0.012582561	0.006127207	-0.36968833
0.030979007	-0.031764492	-0.00433043	-0.038079362	0.001089974	0.00072704017	-0.08301034	0.014999436	-0.04520936	-0.04728417	-0.059348132	0.039152943	0.04580179	0.014728002	0.0037021742	0.1557435
-0.0580381	-0.06600482	0.098377675	0.031511735	-0.088436835	-0.050556455	-0.126833	-0.04393992	-0.11028492	-0.13167305	-0.061348848	-0.09505756	0.1278002	0.06371921	-0.005385114	0.2646304
0.010037251	0.10843977	0.04984869	-0.012366765	0.029560776	-0.053138703	-0.021279689	0.03216907	0.03184001	0.026351776	0.02690435	0.04109425	-0.05583829	-0.07820312	-0.024313763	0.4194419
-0.01363122	-0.05875964	0.02649196	0.030213667	0.0067005777	0.05561265	-0.053861905	-0.03757435	-0.06252848	-0.0759167	-0.077754624	0.024887936	0.026527327	0.005116809	-0.049364194	-0.22207299
0.011913551	0.025054948	-0.034334127	-0.10443359	-7.688184e-05	0.035476055	0.020244809	0.04407148	0.08357282	0.07984306	0.0849231	0.03130819	0.016936732	-0.065583915	-0.11690658	0.08292244
-0.30022722	-0.24351831	0.23811091	0.24195266	-0.24837215	-0.2785678	-0.2922079	-0.26673007	-0.21356817	-0.2949556	-0.22335334	-0.25291464	0.25916547	0.2248915	0.19139096	0.06664582
0.01750988	0.040638246	-0.018567242	0.008572616	0.020037165	-0.048782043	-0.027550314	-0.008771639	-0.016992677	-0.012294032	-0.050111026	0.0038468086	0.035454843	-0.055276886	-0.0770347	0.10307005
0.0066036596	-0.0026547227	-0.053170443	0.04065032	-0.04134114	-0.035492916	-0.059723105	0.011804621	-0.060727637	-0.085734405	-0.0056407554	0.0027066576	0.08906285	-0.0421716	-0.029678766	0.13003454
0.0740363	0.0696583	-0.058177516	-0.07175138	0.037688717	-0.026514705	-0.0021120291	0.030048685	0.011568099	-0.025847377	0.04801686	0.049283076	-0.031935904	-0.08084693	-0.10352832	0.27795914
0.22128291	0.23001873	-0.21607725	-0.19144219	0.18056722	0.20117357	0.19281246	0.20075914	0.16448162	0.22705296	0.15843563	0.17654501	-0.1912306	-0.26919913	-0.31301856	-0.11468257
-0.078520164	-0.09398237	0.10414827	0.10510131	-0.13138686	-0.15716943	-0.1387603	-0.09672706	-0.11699227	-0.10181438	-0.1121449	-0.13783441	0.13339207	0.071331315	0.07100373	0.33756602
0.19369258	0.2514214	-0.20033334	-0.21570814	0.15359281	0.18814836	0.13482152	0.2465241	0.13055609	0.18745854	0.21203005	0.16355285	-0.1781497	-0.2950285	-0.26239258	-0.13238594
-0.009352838	0.01255599	0.011166303	0.05029662	-0.050500154	-0.054722913	-0.02828056	0.022231517	-0.007583215	-0.07077244	0.0042757895	0.015953304	0.025896752	0.003505077	-0.03306649	0.06836356
-0.034762323	-0.07854829	0.10136074	0.061435204	-0.06760337	-0.09423321	-0.10093873	-0.07836004	-0.07481784	-0.07065904	-0.041648354	-0.026175255	0.077843405	0.06221179	-0.009859204	0.26684257
-0.032952882	0.077530555	-0.0012074203	-0.032928042	-0.060946126	0.001455986	-0.05284952	0.052627224	0.005524554	0.015533611	0.06375776	0.03606086	0.007816622	-0.07783869	-0.08154859	0.42564523
-0.012646596	-0.023132343	0.0890842	0.013145294	-0.058193073	-0.07854659	-0.055763904	0.013138251	-0.059813116	-0.077293426	-0.011695684	-0.04668436	0.026602564	-0.07183965	-0.07190667	0.58619106
-0.015462198	-0.034602653	0.05795626	0.08173477	-0.05212289	-0.047688	-0.062010925	-0.040970728	-0.06987436	-0.05561627	-0.06152969	-0.010475911	0.059219543	0.0127707105	0.000952726	0.06369393
-0.1273245	-0.11371258	0.08728713	0.04144063	-0.11874234	-0.17986698	-0.16660221	-0.15743354	-0.124411695	-0.08761849	-0.13510008	-0.11273045	0.11796885	0.02713378	0.04437605	0.51992565
0.12393807	0.1756556	-0.09881988	-0.09363508	0.100208424	0.09417019	0.054276276	0.123285994	0.08058408	0.053391267	0.08057889	0.060801122	-0.07953079	-0.1170787	-0.13024738	0.17342293
-0.07970573	-0.0016929527	0.08021859	-0.0027365508	-0.017344754	-0.02739615	-0.092459045	0.0031249658	-0.05346394	-0.06441688	-0.007830552	0.01804366	0.07028114	0.019952951	-0.023208613	0.2967969
0.046682283	0.0048130085	-0.008349298	0.04009485	-0.020425085	-0.014521237	-0.04082357	-0.02018348	-0.059328824	-0.017227687	0.016933344	0.035764713	0.021928446	-0.01399757	0.002205797	0.33203936
-0.10007251	-0.025426544	0.13024466	0.08748374	-0.15256508	-0.18890114	-0.11975489	-0.09605391	-0.09688467	-0.100017235	-0.09709046	-0.12237646	0.16476616	0.0027491562	0.081686735	0.49186483
-0.050413996	0.026513584	-0.07534548	-0.012566017	0.0042764717	-0.011368648	-0.09777635	-0.045086514	-0.057026256	-0.040076226	0.03347359	0.048715856	0.064722665	-0.1039098	-0.08309959	-0.08578626
0.023594592	0.047839437	-0.00066564756	0.00026258742	-0.034026142	0.025481561	0.00276194	0.029295675	-0.009822098	0.05039732	-0.017074782	0.052291825	0.04574709	-0.10425818	-0.10540595	0.29398555
0.034503903	0.06761318	-0.11857286	-0.06393833	0.0798762	0.07791851	-0.004989671	0.06390402	0.03462668	0.058592897	0.025513861	0.099990964	-0.017451517	-0.099549346	-0.09582976	-0.30366734
-0.030014569	-0.043978304	0.010760358	0.042762946	-0.014293295	-0.0151354335	-0.10114141	-0.02605458	-0.029024418	-0.06391632	-0.08809934	-0.032383423	0.08734886	-0.019416146	-0.01178308	-0.066889204
-0.06208407	-0.02210297	0.05382093	0.024033748	-0.08899299	-0.1011023	-0.059877936	-0.08278599	-0.12115568	-0.06416656	-0.11562362	-0.036897097	0.0649204	0.01184318	0.06574461	0.17409104
0.08816307	0.026336133	-0.1346426	-0.09198677	0.07795043	0.0876243	-0.026900578	0.03122538	0.0983658	0.051042788	0.016314836	0.021293934	-0.048864186	-0.17930534	-0.19520487	-0.13085285
-0.24968725	-0.24805298	0.17157891	0.20257668	-0.20393573	-0.26258957	-0.28892857	-0.23380412	-0.1859144	-0.3114405	-0.22124678	-0.21620691	0.29614544	0.1833343	0.114641875	0.11063777
0.11616682	0.14244162	-0.16582285	-0.12152447	0.11593841	0.07694274	0.085328214	0.12115249	0.08667949	0.15530589	0.13844061	0.16539635	-0.15638681	-0.13056992	-0.19193588	0.12922055
-0.045348126	-0.0027076309	-0.02878976	0.027897093	-0.07943982	-0.0895878	-0.044576783	-0.040794794	-0.015052631	0.006638088	0.038229797	0.014121664	-0.018429497	-0.016316466	-0.01662044	0.31826442
-0.023484902	-0.050289012	0.03786783	0.025838193	-0.08264331	-0.034731507	-0.05255988	-0.013689132	-0.00755547	-0.051279284	0.013726931	-0.037506074	0.013617899	0.04721345	0.056887124	0.12677924
-0.014136129	0.0035537465	-0.009119399	-0.010263768	-0.03549163	-0.019194037	-0.0039463937	-0.020145195	-0.041307233	-0.052025646	-0.012041062	-0.0318379	0.025055572	0.012527346	0.0150312325	0.006090884
0.083824575	0.08420972	-0.12748821	-0.10033967	0.02022689	0.023775376	0.07956364	0.13215813	0.057907883	0.06763566	0.07240416	0.11881473	-0.058259055	-0.15156592	-0.22189833	0.17925031
0.21676674	0.2206633	-0.16191654	-0.23997793	0.20095555	0.18063006	0.21385233	0.22822672	0.15757081	0.23258345	0.20450887	0.22151628	-0.17018908	-0.2593033	-0.20875646	-0.11529326
-0.024961777	-0.029968899	-0.052080322	0.03831869	0.060364287	0.077674076	-0.08659034	0.010476891	0.0430659	-0.022451323	-0.037248053	-0.0024608872	0.015078403	-0.054445777	-0.06437309	-0.21394227
-0.09167479	-0.08674982	0.103303194	0.046470635	-0.041276384	-0.027405627	-0.070632204	-0.045665856	-0.06429707	-0.064462125	-0.07045675	-0.03880901	0.123862535	0.049728937	-0.0014644368	0.08936489
-0.15886083	-0.11153686	0.0633733	0.12294682	-0.1080393	-0.05531719	-0.16293201	-0.12559299	-0.07819485	-0.10772653	-0.15019198	-0.1211954	0.1426244	0.031762403	-0.0038904408	-0.08053934
